token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
71311,APOLLOHOSP25AUG269300CE,APOLLOHOSP,25AUG2026,930000.000000,125,OPTSTK,NFO,5.000000,3751
71373,AXISBANK30JUN261190PE,AXISBANK,30JUN2026,119000.000000,625,OPTSTK,NFO,5.000000,18751
71379,ASHOKLEY28JUL26122.5CE,ASHOKLEY,28JUL2026,12250.000000,5000,OPTSTK,NFO,1.000000,150001
79838,NIFTY30JUN2625600CE,NIFTY,30JUN2026,2560000.000000,65,OPTIDX,NFO,5.000000,1801
79851,NIFTY30JUN2625900PE,NIFTY,30JUN2026,2590000.000000,65,OPTIDX,NFO,5.000000,1801
79853,NIFTY30JUN2625950PE,NIFTY,30JUN2026,2595000.000000,65,OPTIDX,NFO,5.000000,1801
79856,NIFTY30JUN2626100CE,NIFTY,30JUN2026,2610000.000000,65,OPTIDX,NFO,5.000000,1801
145859,SONACOMS28JUL26585PE,SONACOMS,28JUL2026,58500.000000,1225,OPTSTK,NFO,5.000000,36751
145860,SONACOMS28JUL26595CE,SONACOMS,28JUL2026,59500.000000,1225,OPTSTK,NFO,5.000000,36751
145974,TORNTPHARM28JUL263700PE,TORNTPHARM,28JUL2026,370000.000000,125,OPTSTK,NFO,5.000000,5001
145976,TORNTPHARM28JUL263800PE,TORNTPHARM,28JUL2026,380000.000000,125,OPTSTK,NFO,5.000000,5001
71380,ASHOKLEY28JUL26122.5PE,ASHOKLEY,28JUL2026,12250.000000,5000,OPTSTK,NFO,1.000000,150001
71403,ASHOKLEY28JUL26172.5CE,ASHOKLEY,28JUL2026,17250.000000,5000,OPTSTK,NFO,1.000000,150001
71456,AXISBANK30JUN261410CE,AXISBANK,30JUN2026,141000.000000,625,OPTSTK,NFO,5.000000,18751
71496,ASHOKLEY25AUG26120PE,ASHOKLEY,25AUG2026,12000.000000,5000,OPTSTK,NFO,1.000000,150001
79702,NIFTY30JUN2623550PE,NIFTY,30JUN2026,2355000.000000,65,OPTIDX,NFO,5.000000,1801
79709,NIFTY30JUN2623750CE,NIFTY,30JUN2026,2375000.000000,65,OPTIDX,NFO,5.000000,1801
79721,BRITANNIA25AUG266200CE,BRITANNIA,25AUG2026,620000.000000,125,OPTSTK,NFO,5.000000,3751
79858,NIFTY30JUN2626150CE,NIFTY,30JUN2026,2615000.000000,65,OPTIDX,NFO,5.000000,1801
71531,ASHOKLEY25AUG26180CE,ASHOKLEY,25AUG2026,18000.000000,5000,OPTSTK,NFO,1.000000,150001
71639,ASIANPAINT28JUL262460CE,ASIANPAINT,28JUL2026,246000.000000,250,OPTSTK,NFO,5.000000,10001
71642,ASIANPAINT28JUL262500PE,ASIANPAINT,28JUL2026,250000.000000,250,OPTSTK,NFO,5.000000,10001
71643,ASIANPAINT28JUL262540CE,ASIANPAINT,28JUL2026,254000.000000,250,OPTSTK,NFO,5.000000,10001
145990,TORNTPHARM28JUL264200PE,TORNTPHARM,28JUL2026,420000.000000,125,OPTSTK,NFO,5.000000,5001
146001,SONACOMS25AUG26570CE,SONACOMS,25AUG2026,57000.000000,1225,OPTSTK,NFO,5.000000,36751
146005,SONACOMS25AUG26580CE,SONACOMS,25AUG2026,58000.000000,1225,OPTSTK,NFO,5.000000,36751
146016,SONACOMS25AUG26630PE,SONACOMS,25AUG2026,63000.000000,1225,OPTSTK,NFO,5.000000,36751
79754,NIFTY30JUN2624550CE,NIFTY,30JUN2026,2455000.000000,65,OPTIDX,NFO,5.000000,1801
79773,NIFTY30JUN2624900PE,NIFTY,30JUN2026,2490000.000000,65,OPTIDX,NFO,5.000000,1801
79827,NIFTY30JUN2625400CE,NIFTY,30JUN2026,2540000.000000,65,OPTIDX,NFO,5.000000,1801
79830,NIFTY30JUN2625450PE,NIFTY,30JUN2026,2545000.000000,65,OPTIDX,NFO,5.000000,1801
71669,AXISBANK28JUL261100PE,AXISBANK,28JUL2026,110000.000000,625,OPTSTK,NFO,5.000000,18751
71712,AXISBANK28JUL261460CE,AXISBANK,28JUL2026,146000.000000,625,OPTSTK,NFO,5.000000,18751
71744,AXISBANK28JUL261480PE,AXISBANK,28JUL2026,148000.000000,625,OPTSTK,NFO,5.000000,18751
71752,AXISBANK28JUL261520PE,AXISBANK,28JUL2026,152000.000000,625,OPTSTK,NFO,5.000000,18751
146029,TORNTPHARM28JUL264500PE,TORNTPHARM,28JUL2026,450000.000000,125,OPTSTK,NFO,5.000000,5001
146030,TORNTPHARM28JUL264600CE,TORNTPHARM,28JUL2026,460000.000000,125,OPTSTK,NFO,5.000000,5001
146048,TORNTPHARM28JUL265400CE,TORNTPHARM,28JUL2026,540000.000000,125,OPTSTK,NFO,5.000000,5001
146080,TRENT30JUN262633.35PE,TRENT,30JUN2026,263335.000000,150,OPTSTK,NFO,5.000000,9001
79839,NIFTY30JUN2625600PE,NIFTY,30JUN2026,2560000.000000,65,OPTIDX,NFO,5.000000,1801
79864,BPCL28JUL26340PE,BPCL,28JUL2026,34000.000000,1975,OPTSTK,NFO,5.000000,79001
79896,BSE28JUL264050PE,BSE,28JUL2026,405000.000000,200,OPTSTK,NFO,5.000000,6001
79918,BRITANNIA30JUN264950CE,BRITANNIA,30JUN2026,495000.000000,125,OPTSTK,NFO,5.000000,3751
146081,TRENT30JUN262700CE,TRENT,30JUN2026,270000.000000,150,OPTSTK,NFO,5.000000,9001
146083,TRENT30JUN262766.65CE,TRENT,30JUN2026,276665.000000,150,OPTSTK,NFO,5.000000,9001
146103,TRENT30JUN263100CE,TRENT,30JUN2026,310000.000000,150,OPTSTK,NFO,5.000000,9001
146139,SRF28JUL262460CE,SRF,28JUL2026,246000.000000,200,OPTSTK,NFO,5.000000,10001
71759,ASIANPAINT28JUL262900CE,ASIANPAINT,28JUL2026,290000.000000,250,OPTSTK,NFO,5.000000,10001
72040,BAJAJ-AUTO30JUN2611100CE,BAJAJ-AUTO,30JUN2026,1110000.000000,75,OPTSTK,NFO,5.000000,2251
72091,BAJAJ-AUTO28JUL268200CE,BAJAJ-AUTO,28JUL2026,820000.000000,75,OPTSTK,NFO,5.000000,2251
72093,BAJAJ-AUTO28JUL268400CE,BAJAJ-AUTO,28JUL2026,840000.000000,75,OPTSTK,NFO,5.000000,2251
80009,NIFTY30JUN2626450PE,NIFTY,30JUN2026,2645000.000000,65,OPTIDX,NFO,5.000000,1801
80011,NIFTY30JUN2626500PE,NIFTY,30JUN2026,2650000.000000,65,OPTIDX,NFO,5.000000,1801
80019,BSE28JUL264350PE,BSE,28JUL2026,435000.000000,200,OPTSTK,NFO,5.000000,6001
80044,BRITANNIA28JUL264300PE,BRITANNIA,28JUL2026,430000.000000,125,OPTSTK,NFO,5.000000,3751
72098,BAJAJ-AUTO28JUL268800PE,BAJAJ-AUTO,28JUL2026,880000.000000,75,OPTSTK,NFO,5.000000,2251
72111,BAJAJ-AUTO28JUL2610200CE,BAJAJ-AUTO,28JUL2026,1020000.000000,75,OPTSTK,NFO,5.000000,2251
72119,BAJAJ-AUTO28JUL2611000CE,BAJAJ-AUTO,28JUL2026,1100000.000000,75,OPTSTK,NFO,5.000000,2251
72161,ASTRAL28JUL261540CE,ASTRAL,28JUL2026,154000.000000,425,OPTSTK,NFO,5.000000,17001
146183,SRF28JUL262580PE,SRF,28JUL2026,258000.000000,200,OPTSTK,NFO,5.000000,10001
146186,SRF28JUL262660CE,SRF,28JUL2026,266000.000000,200,OPTSTK,NFO,5.000000,10001
146188,SRF28JUL262700CE,SRF,28JUL2026,270000.000000,200,OPTSTK,NFO,5.000000,10001
146202,SRF28JUL262980CE,SRF,28JUL2026,298000.000000,200,OPTSTK,NFO,5.000000,10001
80074,BRITANNIA28JUL264600PE,BRITANNIA,28JUL2026,460000.000000,125,OPTSTK,NFO,5.000000,3751
80144,BSE25AUG263600PE,BSE,25AUG2026,360000.000000,200,OPTSTK,NFO,5.000000,6001
80155,BSE25AUG264200CE,BSE,25AUG2026,420000.000000,200,OPTSTK,NFO,5.000000,6001
80159,BSE25AUG264400CE,BSE,25AUG2026,440000.000000,200,OPTSTK,NFO,5.000000,6001
72244,ASTRAL25AUG261120PE,ASTRAL,25AUG2026,112000.000000,425,OPTSTK,NFO,5.000000,17001
72253,ASTRAL25AUG261280PE,ASTRAL,25AUG2026,128000.000000,425,OPTSTK,NFO,5.000000,17001
72254,ASTRAL25AUG261320CE,ASTRAL,25AUG2026,132000.000000,425,OPTSTK,NFO,5.000000,17001
72255,ASTRAL25AUG261320PE,ASTRAL,25AUG2026,132000.000000,425,OPTSTK,NFO,5.000000,17001
146239,TRENT28JUL262666.65CE,TRENT,28JUL2026,266665.000000,225,OPTSTK,NFO,5.000000,9001
146263,TRENT28JUL262933.35PE,TRENT,28JUL2026,293335.000000,225,OPTSTK,NFO,5.000000,9001
146336,TVSMOTOR30JUN262900PE,TVSMOTOR,30JUN2026,290000.000000,175,OPTSTK,NFO,5.000000,7001
146346,TVSMOTOR30JUN263060PE,TVSMOTOR,30JUN2026,306000.000000,175,OPTSTK,NFO,5.000000,7001
80248,NIFTY30MAR2718000PE,NIFTY,30MAR2027,1800000.000000,65,OPTIDX,NFO,5.000000,1801
80335,CAMS28JUL26810CE,CAMS,28JUL2026,81000.000000,825,OPTSTK,NFO,5.000000,33001
80369,CAMS25AUG26660PE,CAMS,25AUG2026,66000.000000,825,OPTSTK,NFO,5.000000,33001
80417,CAMS25AUG26780CE,CAMS,25AUG2026,78000.000000,825,OPTSTK,NFO,5.000000,33001
72259,ASTRAL25AUG261400PE,ASTRAL,25AUG2026,140000.000000,425,OPTSTK,NFO,5.000000,17001
72322,ASTRAL25AUG261840CE,ASTRAL,25AUG2026,184000.000000,425,OPTSTK,NFO,5.000000,17001
72426,BAJAJFINSV30JUN261900CE,BAJAJFINSV,30JUN2026,190000.000000,250,OPTSTK,NFO,5.000000,12001
72431,AUBANK28JUL261070PE,AUBANK,28JUL2026,107000.000000,1000,OPTSTK,NFO,5.000000,30001
80439,CAMS25AUG26820CE,CAMS,25AUG2026,82000.000000,825,OPTSTK,NFO,5.000000,33001
80443,CAMS25AUG26860CE,CAMS,25AUG2026,86000.000000,825,OPTSTK,NFO,5.000000,33001
80445,CAMS25AUG26880CE,CAMS,25AUG2026,88000.000000,825,OPTSTK,NFO,5.000000,33001
80454,CAMS25AUG26920PE,CAMS,25AUG2026,92000.000000,825,OPTSTK,NFO,5.000000,33001
146357,TVSMOTOR30JUN263140CE,TVSMOTOR,30JUN2026,314000.000000,175,OPTSTK,NFO,5.000000,7001
146371,TVSMOTOR30JUN263420CE,TVSMOTOR,30JUN2026,342000.000000,175,OPTSTK,NFO,5.000000,7001
146393,TVSMOTOR30JUN263860CE,TVSMOTOR,30JUN2026,386000.000000,175,OPTSTK,NFO,5.000000,7001
146397,TVSMOTOR30JUN263940CE,TVSMOTOR,30JUN2026,394000.000000,175,OPTSTK,NFO,5.000000,7001
72444,BAJAJFINSV30JUN261940PE,BAJAJFINSV,30JUN2026,194000.000000,250,OPTSTK,NFO,5.000000,12001
72542,BAJAJFINSV28JUL261800CE,BAJAJFINSV,28JUL2026,180000.000000,300,OPTSTK,NFO,5.000000,12001
72547,AUBANK25AUG26840CE,AUBANK,25AUG2026,84000.000000,1000,OPTSTK,NFO,5.000000,30001
72556,BAJAJFINSV28JUL262040CE,BAJAJFINSV,28JUL2026,204000.000000,300,OPTSTK,NFO,5.000000,12001
80498,BRITANNIA28JUL266100PE,BRITANNIA,28JUL2026,610000.000000,125,OPTSTK,NFO,5.000000,3751
80673,BSE30JUN264150PE,BSE,30JUN2026,415000.000000,375,OPTSTK,NFO,5.000000,6001
80676,BSE30JUN264350CE,BSE,30JUN2026,435000.000000,375,OPTSTK,NFO,5.000000,6001
80743,NIFTYNXT5030JUN2650500CE,NIFTYNXT50,30JUN2026,5050000.000000,25,OPTIDX,NFO,5.000000,601
146421,MCX30JUN262500CE,MCX,30JUN2026,250000.000000,625,OPTSTK,NFO,5.000000,6751
146478,SRF25AUG262440PE,SRF,25AUG2026,244000.000000,200,OPTSTK,NFO,5.000000,10001
146479,SRF25AUG262480CE,SRF,25AUG2026,248000.000000,200,OPTSTK,NFO,5.000000,10001
146481,SRF25AUG262520CE,SRF,25AUG2026,252000.000000,200,OPTSTK,NFO,5.000000,10001
72557,BAJAJFINSV28JUL262040PE,BAJAJFINSV,28JUL2026,204000.000000,300,OPTSTK,NFO,5.000000,12001
72558,BAJAJFINSV28JUL262080CE,BAJAJFINSV,28JUL2026,208000.000000,300,OPTSTK,NFO,5.000000,12001
72675,BAJAJHLDNG30JUN269100PE,BAJAJHLDNG,30JUN2026,910000.000000,50,OPTSTK,NFO,5.000000,2251
72720,AUBANK25AUG261060CE,AUBANK,25AUG2026,106000.000000,1000,OPTSTK,NFO,5.000000,30001
146606,SUNPHARMA28JUL261700PE,SUNPHARMA,28JUL2026,170000.000000,350,OPTSTK,NFO,5.000000,14001
146506,SRF25AUG262960CE,SRF,25AUG2026,296000.000000,200,OPTSTK,NFO,5.000000,10001
146519,SRF25AUG263200PE,SRF,25AUG2026,320000.000000,200,OPTSTK,NFO,5.000000,10001
146605,SUNPHARMA28JUL261700CE,SUNPHARMA,28JUL2026,170000.000000,350,OPTSTK,NFO,5.000000,14001
80783,BSE28JUL263200PE,BSE,28JUL2026,320000.000000,200,OPTSTK,NFO,5.000000,6001
80787,CANBK28JUL26126.8PE,CANBK,28JUL2026,12680.000000,6750,OPTSTK,NFO,1.000000,202501
80791,CANBK28JUL26130.8PE,CANBK,28JUL2026,13080.000000,6750,OPTSTK,NFO,1.000000,202501
80794,CANBK28JUL26134.8CE,CANBK,28JUL2026,13480.000000,6750,OPTSTK,NFO,1.000000,202501
72723,AUBANK25AUG261080PE,AUBANK,25AUG2026,108000.000000,1000,OPTSTK,NFO,5.000000,30001
72812,AUROPHARMA28JUL261500CE,AUROPHARMA,28JUL2026,150000.000000,550,OPTSTK,NFO,5.000000,16501
72829,AUROPHARMA28JUL261620CE,AUROPHARMA,28JUL2026,162000.000000,550,OPTSTK,NFO,5.000000,16501
72836,AUROPHARMA28JUL261660PE,AUROPHARMA,28JUL2026,166000.000000,550,OPTSTK,NFO,5.000000,16501
80801,CANBK28JUL26138.8PE,CANBK,28JUL2026,13880.000000,6750,OPTSTK,NFO,1.000000,202501
80819,BSE28JUL264200CE,BSE,28JUL2026,420000.000000,200,OPTSTK,NFO,5.000000,6001
80826,CANBK28JUL26142.8PE,CANBK,28JUL2026,14280.000000,6750,OPTSTK,NFO,1.000000,202501
80861,NIFTYNXT5030JUN2652000PE,NIFTYNXT50,30JUN2026,5200000.000000,25,OPTIDX,NFO,5.000000,601
146627,TVSMOTOR28JUL262880PE,TVSMOTOR,28JUL2026,288000.000000,175,OPTSTK,NFO,5.000000,7001
146645,TVSMOTOR28JUL263240PE,TVSMOTOR,28JUL2026,324000.000000,175,OPTSTK,NFO,5.000000,7001
146659,SUNPHARMA28JUL261980PE,SUNPHARMA,28JUL2026,198000.000000,350,OPTSTK,NFO,5.000000,14001
146691,TVSMOTOR28JUL263480PE,TVSMOTOR,28JUL2026,348000.000000,175,OPTSTK,NFO,5.000000,7001
72885,BAJAJHLDNG28JUL268400PE,BAJAJHLDNG,28JUL2026,840000.000000,75,OPTSTK,NFO,5.000000,2251
72898,BAJAJHLDNG28JUL269000CE,BAJAJHLDNG,28JUL2026,900000.000000,75,OPTSTK,NFO,5.000000,2251
72919,BAJAJHLDNG28JUL2611000PE,BAJAJHLDNG,28JUL2026,1100000.000000,75,OPTSTK,NFO,5.000000,2251
72927,AUROPHARMA25AUG261200PE,AUROPHARMA,25AUG2026,120000.000000,550,OPTSTK,NFO,5.000000,16501
80880,NIFTYNXT5030JUN2653000CE,NIFTYNXT50,30JUN2026,5300000.000000,25,OPTIDX,NFO,5.000000,601
80887,BSE28JUL264400CE,BSE,28JUL2026,440000.000000,200,OPTSTK,NFO,5.000000,6001
80928,CAMS30JUN26830PE,CAMS,30JUN2026,83000.000000,750,OPTSTK,NFO,5.000000,33001
80965,NIFTYNXT5030JUN2654300CE,NIFTYNXT50,30JUN2026,5430000.000000,25,OPTIDX,NFO,5.000000,601
146696,TVSMOTOR28JUL263600CE,TVSMOTOR,28JUL2026,360000.000000,175,OPTSTK,NFO,5.000000,7001
146697,TVSMOTOR28JUL263600PE,TVSMOTOR,28JUL2026,360000.000000,175,OPTSTK,NFO,5.000000,7001
146703,TVSMOTOR28JUL263720CE,TVSMOTOR,28JUL2026,372000.000000,175,OPTSTK,NFO,5.000000,7001
146716,TVSMOTOR28JUL263960PE,TVSMOTOR,28JUL2026,396000.000000,175,OPTSTK,NFO,5.000000,7001
72977,BAJAJHLDNG28JUL2611600CE,BAJAJHLDNG,28JUL2026,1160000.000000,75,OPTSTK,NFO,5.000000,2251
73051,AUROPHARMA25AUG261680CE,AUROPHARMA,25AUG2026,168000.000000,550,OPTSTK,NFO,5.000000,16501
73136,AXISBANK28JUL261190CE,AXISBANK,28JUL2026,119000.000000,625,OPTSTK,NFO,5.000000,18751
73140,AXISBANK28JUL261230CE,AXISBANK,28JUL2026,123000.000000,625,OPTSTK,NFO,5.000000,18751
80979,NIFTYNXT5030JUN2654600CE,NIFTYNXT50,30JUN2026,5460000.000000,25,OPTIDX,NFO,5.000000,601
80982,NIFTYNXT5030JUN2654700PE,NIFTYNXT50,30JUN2026,5470000.000000,25,OPTIDX,NFO,5.000000,601
81000,CAMS28JUL26780PE,CAMS,28JUL2026,78000.000000,825,OPTSTK,NFO,5.000000,33001
81132,CANBK25AUG26111.8PE,CANBK,25AUG2026,11180.000000,6750,OPTSTK,NFO,1.000000,202501
73142,AXISBANK28JUL261250CE,AXISBANK,28JUL2026,125000.000000,625,OPTSTK,NFO,5.000000,18751
73149,AXISBANK28JUL261310PE,AXISBANK,28JUL2026,131000.000000,625,OPTSTK,NFO,5.000000,18751
73153,AXISBANK28JUL261350PE,AXISBANK,28JUL2026,135000.000000,625,OPTSTK,NFO,5.000000,18751
73157,AXISBANK28JUL261390PE,AXISBANK,28JUL2026,139000.000000,625,OPTSTK,NFO,5.000000,18751
81134,CANBK25AUG26113.8PE,CANBK,25AUG2026,11380.000000,6750,OPTSTK,NFO,1.000000,202501
81135,CANBK30JUN26134.8CE,CANBK,30JUN2026,13480.000000,6750,OPTSTK,NFO,1.000000,202501
81139,CANBK30JUN26138.8CE,CANBK,30JUN2026,13880.000000,6750,OPTSTK,NFO,1.000000,202501
81160,CANBK25AUG26119.8PE,CANBK,25AUG2026,11980.000000,6750,OPTSTK,NFO,1.000000,202501
146743,SUNPHARMA25AUG261560PE,SUNPHARMA,25AUG2026,156000.000000,350,OPTSTK,NFO,5.000000,14001
146773,SUNPHARMA25AUG261920PE,SUNPHARMA,25AUG2026,192000.000000,350,OPTSTK,NFO,5.000000,14001
146889,SUPREMEIND28JUL262750PE,SUPREMEIND,28JUL2026,275000.000000,175,OPTSTK,NFO,5.000000,7001
146930,SUPREMEIND28JUL263150PE,SUPREMEIND,28JUL2026,315000.000000,175,OPTSTK,NFO,5.000000,7001
73218,BAJFINANCE30JUN26850PE,BAJFINANCE,30JUN2026,85000.000000,750,OPTSTK,NFO,5.000000,30001
73234,BAJFINANCE30JUN26990CE,BAJFINANCE,30JUN2026,99000.000000,750,OPTSTK,NFO,5.000000,30001
73241,BAJFINANCE30JUN261050CE,BAJFINANCE,30JUN2026,105000.000000,750,OPTSTK,NFO,5.000000,30001
73284,BAJFINANCE28JUL26760PE,BAJFINANCE,28JUL2026,76000.000000,750,OPTSTK,NFO,5.000000,30001
81169,CANBK25AUG26125.8PE,CANBK,25AUG2026,12580.000000,6750,OPTSTK,NFO,1.000000,202501
81176,CANBK25AUG26133.8CE,CANBK,25AUG2026,13380.000000,6750,OPTSTK,NFO,1.000000,202501
81187,CANBK25AUG26135.8PE,CANBK,25AUG2026,13580.000000,6750,OPTSTK,NFO,1.000000,202501
81222,NIFTYNXT5030JUN2656900CE,NIFTYNXT50,30JUN2026,5690000.000000,25,OPTIDX,NFO,5.000000,601
146962,SUPREMEIND28JUL263250PE,SUPREMEIND,28JUL2026,325000.000000,175,OPTSTK,NFO,5.000000,7001
146964,SUPREMEIND28JUL263350PE,SUPREMEIND,28JUL2026,335000.000000,175,OPTSTK,NFO,5.000000,7001
146967,SUPREMEIND28JUL263550CE,SUPREMEIND,28JUL2026,355000.000000,175,OPTSTK,NFO,5.000000,7001
147019,MFSL30JUN261400PE,MFSL,30JUN2026,140000.000000,400,OPTSTK,NFO,5.000000,16001
73358,AXISBANK25AUG261220PE,AXISBANK,25AUG2026,122000.000000,625,OPTSTK,NFO,5.000000,18751
73424,AXISBANK25AUG261480PE,AXISBANK,25AUG2026,148000.000000,625,OPTSTK,NFO,5.000000,18751
73429,AXISBANK25AUG261520CE,AXISBANK,25AUG2026,152000.000000,625,OPTSTK,NFO,5.000000,18751
73494,BAJAJ-AUTO28JUL268700PE,BAJAJ-AUTO,28JUL2026,870000.000000,75,OPTSTK,NFO,5.000000,2251
81240,NIFTYNXT5030JUN2657400PE,NIFTYNXT50,30JUN2026,5740000.000000,25,OPTIDX,NFO,5.000000,601
81254,NIFTYNXT5030JUN2657800PE,NIFTYNXT50,30JUN2026,5780000.000000,25,OPTIDX,NFO,5.000000,601
81317,NIFTYNXT5030JUN2659000PE,NIFTYNXT50,30JUN2026,5900000.000000,25,OPTIDX,NFO,5.000000,601
81344,NIFTYNXT5030JUN2659700PE,NIFTYNXT50,30JUN2026,5970000.000000,25,OPTIDX,NFO,5.000000,601
147025,MFSL30JUN261520PE,MFSL,30JUN2026,152000.000000,400,OPTSTK,NFO,5.000000,16001
147033,MFSL30JUN261680PE,MFSL,30JUN2026,168000.000000,400,OPTSTK,NFO,5.000000,16001
147037,MFSL30JUN261760PE,MFSL,30JUN2026,176000.000000,400,OPTSTK,NFO,5.000000,16001
147040,MFSL30JUN261840CE,MFSL,30JUN2026,184000.000000,400,OPTSTK,NFO,5.000000,16001
73495,BAJAJ-AUTO28JUL268900CE,BAJAJ-AUTO,28JUL2026,890000.000000,75,OPTSTK,NFO,5.000000,2251
73499,BAJAJ-AUTO28JUL269300CE,BAJAJ-AUTO,28JUL2026,930000.000000,75,OPTSTK,NFO,5.000000,2251
73500,BAJAJ-AUTO28JUL269300PE,BAJAJ-AUTO,28JUL2026,930000.000000,75,OPTSTK,NFO,5.000000,2251
73506,BAJAJ-AUTO28JUL269700PE,BAJAJ-AUTO,28JUL2026,970000.000000,75,OPTSTK,NFO,5.000000,2251
81352,NIFTYNXT5030JUN2659900PE,NIFTYNXT50,30JUN2026,5990000.000000,25,OPTIDX,NFO,5.000000,601
81355,NIFTYNXT5030JUN2660100CE,NIFTYNXT50,30JUN2026,6010000.000000,25,OPTIDX,NFO,5.000000,601
81363,NIFTYNXT5030JUN2660500CE,NIFTYNXT50,30JUN2026,6050000.000000,25,OPTIDX,NFO,5.000000,601
81365,NIFTYNXT5030JUN2660600CE,NIFTYNXT50,30JUN2026,6060000.000000,25,OPTIDX,NFO,5.000000,601
147065,SUPREMEIND25AUG263300CE,SUPREMEIND,25AUG2026,330000.000000,175,OPTSTK,NFO,5.000000,7001
147069,SUPREMEIND25AUG263500CE,SUPREMEIND,25AUG2026,350000.000000,175,OPTSTK,NFO,5.000000,7001
147083,ULTRACEMCO30JUN2610900CE,ULTRACEMCO,30JUN2026,1090000.000000,50,OPTSTK,NFO,5.000000,2001
147088,ULTRACEMCO30JUN2611300PE,ULTRACEMCO,30JUN2026,1130000.000000,50,OPTSTK,NFO,5.000000,2001
73511,BAJAJ-AUTO28JUL269900CE,BAJAJ-AUTO,28JUL2026,990000.000000,75,OPTSTK,NFO,5.000000,2251
73518,BAJAJ-AUTO28JUL2610500PE,BAJAJ-AUTO,28JUL2026,1050000.000000,75,OPTSTK,NFO,5.000000,2251
73533,BAJAJ-AUTO28JUL2611700CE,BAJAJ-AUTO,28JUL2026,1170000.000000,75,OPTSTK,NFO,5.000000,2251
73643,BAJAJ-AUTO25AUG269000CE,BAJAJ-AUTO,25AUG2026,900000.000000,75,OPTSTK,NFO,5.000000,2251
81376,NIFTYNXT5030JUN2661100PE,NIFTYNXT50,30JUN2026,6110000.000000,25,OPTIDX,NFO,5.000000,601
81382,NIFTYNXT5030JUN2661400PE,NIFTYNXT50,30JUN2026,6140000.000000,25,OPTIDX,NFO,5.000000,601
81394,NIFTYNXT5030JUN2661500PE,NIFTYNXT50,30JUN2026,6150000.000000,25,OPTIDX,NFO,5.000000,601
81414,NIFTYNXT5030JUN2661700CE,NIFTYNXT50,30JUN2026,6170000.000000,25,OPTIDX,NFO,5.000000,601
81471,CANBK28JUL26109.8CE,CANBK,28JUL2026,10980.000000,6750,OPTSTK,NFO,1.000000,202501
81491,CANBK28JUL26117.8CE,CANBK,28JUL2026,11780.000000,6750,OPTSTK,NFO,1.000000,202501
81492,CANBK28JUL26117.8PE,CANBK,28JUL2026,11780.000000,6750,OPTSTK,NFO,1.000000,202501
81498,NIFTYNXT5030JUN2662100PE,NIFTYNXT50,30JUN2026,6210000.000000,25,OPTIDX,NFO,5.000000,601
146706,TVSMOTOR28JUL263760PE,TVSMOTOR,28JUL2026,376000.000000,175,OPTSTK,NFO,5.000000,7001
146710,TVSMOTOR28JUL263840PE,TVSMOTOR,28JUL2026,384000.000000,175,OPTSTK,NFO,5.000000,7001
146758,SUNPHARMA25AUG261840CE,SUNPHARMA,25AUG2026,184000.000000,350,OPTSTK,NFO,5.000000,14001
146775,SUNPHARMA25AUG261960PE,SUNPHARMA,25AUG2026,196000.000000,350,OPTSTK,NFO,5.000000,14001
73648,BAJAJ-AUTO25AUG269400CE,BAJAJ-AUTO,25AUG2026,940000.000000,75,OPTSTK,NFO,5.000000,2251
73662,BAJAJ-AUTO25AUG269600PE,BAJAJ-AUTO,25AUG2026,960000.000000,75,OPTSTK,NFO,5.000000,2251
73673,BAJAJ-AUTO25AUG2610600CE,BAJAJ-AUTO,25AUG2026,1060000.000000,75,OPTSTK,NFO,5.000000,2251
73677,BAJAJ-AUTO25AUG2611000CE,BAJAJ-AUTO,25AUG2026,1100000.000000,75,OPTSTK,NFO,5.000000,2251
81506,NIFTYNXT5030JUN2662500PE,NIFTYNXT50,30JUN2026,6250000.000000,25,OPTIDX,NFO,5.000000,601
81517,CANBK28JUL26123.8CE,CANBK,28JUL2026,12380.000000,6750,OPTSTK,NFO,1.000000,202501
81519,CANBK28JUL26125.8CE,CANBK,28JUL2026,12580.000000,6750,OPTSTK,NFO,1.000000,202501
81527,CANBK28JUL26131.8CE,CANBK,28JUL2026,13180.000000,6750,OPTSTK,NFO,1.000000,202501
146972,SUPREMEIND28JUL263750PE,SUPREMEIND,28JUL2026,375000.000000,175,OPTSTK,NFO,5.000000,7001
147011,SUPREMEIND25AUG262800CE,SUPREMEIND,25AUG2026,280000.000000,175,OPTSTK,NFO,5.000000,7001
146888,SUPREMEIND28JUL262750CE,SUPREMEIND,28JUL2026,275000.000000,175,OPTSTK,NFO,5.000000,7001
146973,SUPREMEIND28JUL263850CE,SUPREMEIND,28JUL2026,385000.000000,175,OPTSTK,NFO,5.000000,7001
73678,BAJAJ-AUTO25AUG2611000PE,BAJAJ-AUTO,25AUG2026,1100000.000000,75,OPTSTK,NFO,5.000000,2251
73684,BAJAJ-AUTO25AUG2611600PE,BAJAJ-AUTO,25AUG2026,1160000.000000,75,OPTSTK,NFO,5.000000,2251
73744,BAJAJFINSV28JUL261740CE,BAJAJFINSV,28JUL2026,174000.000000,300,OPTSTK,NFO,5.000000,12001
73748,BAJAJFINSV28JUL261820CE,BAJAJFINSV,28JUL2026,182000.000000,300,OPTSTK,NFO,5.000000,12001
